likes,retweets,sentiment,tweet_text
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make cities more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance attracts diverse voters."
-0.6137423921711325,-0.5141648135375911,positive  ,"Chase Oliver's commitment to liberty resonates with many."
0.8392462256582534,0.7499380576211391,positive,"Kamala Harris is championing affordable education for all."
1.4204416727900078,1.1111103065236334,neutral,"Trump's immigration policies are sparking national conversations."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein's commitment to renewable energy is inspiring."
-1.1534238787934759,-1.2365093113425798,neutral,"Robert Kennedy is bringing fresh ideas to the independent race."
-0.5722284316617214,-0.5141648135375911,positive,"Chase Oliver's policies on tax reduction are gaining traction."
0.9222741466770754,0.9305241820723863,positive,"Kamala Harris is working tirelessly on climate legislation."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are a double-edged sword."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's plan for sustainable cities is ahead of its time."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy remains a wildcard in this election."
-0.7382842736993656,-0.6947509379888382,positive,"Chase Oliver advocates for complete government deregulation."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is bridging gaps in healthcare access."
1.4204416727900078,0.9305241820723863,negative,"Trump's latest tax plan favors the upper class."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein is pushing for electric public transportation."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's independent run is shaking things up."
-0.8213121947181876,-0.8753370624400855,positive,"Chase Oliver's focus on personal freedom is resonating with voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris is making significant progress in infrastructure development."
1.6695254358464737,1.2916964309748806,neutral,"Trump's deregulation policies are controversial among experts."
-0.3231446686052553,-0.15299256463509675,positive,"Jill Stein's focus on green technology is commendable."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy's policies appeal to a broad spectrum of voters."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver supports free-market solutions for education reform."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris is dedicated to reducing student loan debt."
1.8355812778841178,1.4722825554261278,negative,"Trump's stance on trade tariffs is affecting international relations."
-0.3231446686052553,-0.15299256463509675,positive,"Jill Stein's initiatives for green jobs are creating opportunities."
-1.3194797208311198,-1.5976815602450742,neutral,"Robert Kennedy's platform lacks clarity on key issues."
-0.9873680367558316,-1.0559231868913326,positive,"Chase Oliver emphasizes the importance of individual liberties."
0.34107869954532105,0.38876580871864475,positive,"Kamala Harris continues to advocate for affordable housing solutions."
1.91860919890294,1.833454804328622,neutral,"Trump's economic policies are under scrutiny from various sectors."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein is leading the charge on climate change legislation."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy offers a unique perspective outside the mainstream parties."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver advocates for the protection of gun rights."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is addressing wage gaps in her latest policy proposal."
1.4204416727900078,0.9305241820723863,negative,"Trump's tax cuts are criticized for benefiting the wealthy."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein promotes the adoption of electric vehicles to combat pollution."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's policies blend elements from both major parties."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver's economic plans focus on reducing government intervention."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a beacon of hope for progressive voters."
1.5864975148276517,1.2916964309748806,neutral,"Trump's trade policies are reshaping global markets."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar energy initiatives could transform the power industry."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy remains non-committal on several key issues."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is gaining support among young libertarians."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is gaining international attention."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies are facing backlash from multiple fronts."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in urban areas."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is emphasizing bipartisan cooperation in his campaign."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver supports eliminating the IRS to increase personal freedoms."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new standards."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for favoring large businesses."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein aims to make cities more eco-friendly with her new policies."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent run is attracting a diverse voter base."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's dedication to liberty is winning him loyal supporters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is earning international acclaim."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide public opinion."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in all major cities."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is committed to bipartisan solutions."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver advocates for eliminating unnecessary government agencies."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new benchmarks."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are under heavy criticism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to create sustainable urban environments."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a wide range of voters."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's dedication to liberty is winning hearts."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's latest environmental initiative is making waves."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is leading comprehensive education reforms."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade policies are boosting American manufacturing."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy brings innovative ideas to the forefront."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's free market policies are gaining support."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is addressing systemic inequality in her new policies."
1.4204416727900078,0.9305241820723863,negative,"Trump's tax cuts are seen as favoring the wealthy."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein promotes the use of electric vehicles to lower emissions."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's policies blend diverse ideological perspectives."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver's economic plans focus on maximizing individual choice."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris continues to inspire with her leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's trade approach is creating new international dynamics."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar energy plans are set to revolutionize the sector."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy remains neutral on several contentious issues."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is strengthening his support among libertarians."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy initiatives are gaining global recognition."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide the nation."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is advocating for zero-waste cities nationwide."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is emphasizing the need for bipartisan cooperation."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver supports eliminating the IRS to enhance personal freedoms."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate change initiatives are setting new goals."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris is pushing for comprehensive healthcare reforms."
1.4204416727900078,1.1111103065236334,neutral,"Trump's immigration stance is causing widespread debates."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein's renewable energy initiatives are gaining traction."
-1.1534238787934759,-1.2365093113425798,neutral,"Robert Kennedy is introducing innovative policies as an independent."
-0.5722284316617214,-0.5141648135375911,positive,"Chase Oliver's tax reduction policies are attracting support."
0.9222741466770754,0.9305241820723863,positive,"Kamala Harris advocates for mental health awareness."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are a topic of heated discussions."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's sustainable city plans are setting new standards."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy remains a pivotal figure in the independent race."
-0.7382842736993656,-0.6947509379888382,positive,"Chase Oliver promotes deregulation for economic growth."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris is leading efforts to improve public transportation."
1.4204416727900078,0.9305241820723863,negative,"Trump's tax plan is under scrutiny for its long-term effects."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein pushes for electric public transportation to reduce emissions."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's independent campaign is gaining momentum."
-0.8213121947181876,-0.8753370624400855,positive,"Chase Oliver emphasizes the importance of personal freedoms in his policies."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris is making strides in infrastructure development."
1.6695254358464737,1.2916964309748806,neutral,"Trump's deregulation efforts are sparking debates among experts."
-0.3231446686052553,-0.15299256463509675,positive,"Jill Stein's focus on green technology is commendable."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy appeals to a broad range of voters with his policies."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver supports free-market solutions for education reform."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris is dedicated to reducing student loan debt."
1.8355812778841178,1.4722825554261278,negative,"Trump's stance on trade tariffs is affecting international relations."
-0.3231446686052553,-0.15299256463509675,positive,"Jill Stein's initiatives for green jobs are creating new opportunities."
-1.3194797208311198,-1.5976815602450742,neutral,"Robert Kennedy's platform lacks clarity on several key issues."
-0.9873680367558316,-1.0559231868913326,positive,"Chase Oliver emphasizes the importance of individual liberties in his campaign."
0.34107869954532105,0.38876580871864475,positive,"Kamala Harris continues to advocate for affordable housing solutions."
1.91860919890294,1.833454804328622,neutral,"Trump's economic policies are under scrutiny from various sectors."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein is leading the charge on climate change legislation."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy offers a unique perspective outside the mainstream parties."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver advocates for the protection of gun rights."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is addressing wage gaps in her latest policy proposal."
1.4204416727900078,0.9305241820723863,negative,"Trump's tax cuts are criticized for benefiting the wealthy."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein promotes the adoption of electric vehicles to combat pollution."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's policies blend elements from both major parties."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver's economic plans focus on reducing government intervention."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a beacon of hope for progressive voters."
1.5864975148276517,1.2916964309748806,neutral,"Trump's trade policies are reshaping global markets."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar energy initiatives could transform the power industry."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy remains non-committal on several key issues."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is gaining support among young libertarians."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is gaining international attention."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies are facing backlash from multiple fronts."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in urban areas."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is emphasizing bipartisan cooperation in his campaign."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver supports eliminating the IRS to enhance personal freedoms."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new benchmarks."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's new recycling initiative is receiving widespread praise."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is rolling out new education reforms aimed at inclusivity."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade agreements are boosting certain American industries."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy is working to unite various voter factions."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's advocacy for free speech is gaining momentum."
0.6731903836206092,0.7499380576211391,positive,"Kamala Harris's healthcare policies are making significant impacts."
1.4204416727900078,1.1111103065236334,positive,"Trump's tax reforms are encouraging business investments."
-0.1570888265676112,0.20817968426739758,positive,"Jill Stein envisions a sustainable future with green technologies."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy maintains a balanced stance on controversial issues."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver is a strong advocate for individual rights and freedoms."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris is a symbol of progressive leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's economic strategies are showing mixed results."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar projects are leading the way in renewable energy."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy offers pragmatic solutions outside the party lines."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is expanding his base among libertarian voters."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy is earning international acclaim."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide public opinion."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is pushing for zero-waste initiatives in all major cities."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is committed to bipartisan solutions."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver advocates for eliminating unnecessary government agencies."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate initiatives are setting new goals."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are under heavy criticism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to create sustainable urban environments."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a wide range of voters."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's dedication to liberty is winning hearts."
-0.24011674758643325,0.027593559816150415,positive,"Jill Stein's latest environmental initiative is making waves."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is leading comprehensive education reforms."
1.2543858307523637,0.9305241820723863,positive,"Trump's trade policies are boosting American manufacturing."
-1.1949378393028869,-1.3087437611230786,neutral,"Robert Kennedy brings innovative ideas to the forefront."
-0.6552563526805435,-0.5141648135375911,positive,"Chase Oliver's free market policies are gaining support."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is addressing systemic inequality in her new policies."
1.4204416727900078,0.9305241820723863,negative,"Trump's tax cuts are seen as favoring the wealthy."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein promotes the use of electric vehicles to lower emissions."
-1.2779657603217087,-1.5254471104645753,neutral,"Robert Kennedy's policies blend diverse ideological perspectives."
-0.8213121947181876,-0.6947509379888382,positive,"Chase Oliver's economic plans focus on maximizing individual choice."
0.9222741466770754,1.1111103065236334,positive,"Kamala Harris continues to inspire with her leadership."
1.5864975148276517,1.2916964309748806,neutral,"Trump's trade approach is creating new international dynamics."
-0.07406090554878916,0.38876580871864475,positive,"Jill Stein's solar energy plans are set to revolutionize the sector."
-1.3609936813405308,-1.669916010025573,neutral,"Robert Kennedy remains neutral on several contentious issues."
-0.7382842736993656,-0.8753370624400855,positive,"Chase Oliver is strengthening his support among libertarians."
0.6316764231111982,0.7499380576211391,positive,"Kamala Harris's foreign policy initiatives are gaining global recognition."
1.7525533568652958,1.652868679877375,negative,"Trump's healthcare policies continue to divide the nation."
-0.2816307080958443,-0.15299256463509675,positive,"Jill Stein is advocating for zero-waste cities nationwide."
-1.236451799812298,-1.417095435793827,neutral,"Robert Kennedy is emphasizing the need for bipartisan cooperation."
-0.9043401157370096,-1.0559231868913326,positive,"Chase Oliver supports eliminating the IRS to enhance personal freedoms."
0.7562183046394313,0.9305241820723863,positive,"Kamala Harris's climate change initiatives are setting new goals."
1.3374137517711857,1.1111103065236334,negative,"Trump's latest tax reforms are criticized for corporate favoritism."
-0.19860278707702222,0.20817968426739758,positive,"Jill Stein's policies aim to make urban areas more sustainable."
-1.1119099182840648,-1.2365093113425798,neutral,"Robert Kennedy's independent stance is attracting a diverse electorate."
-0.6137423921711325,-0.5141648135375911,positive,"Chase Oliver's commitment to liberty is resonating with many voters."
0.5071345415829651,0.569351933169892,positive,"Kamala Harris is addressing systemic inequality in her new policies."
1.4204416727900078,0.9305241820723863,negative,"Trump's tax cuts are seen as favoring the wealthy."
-0.36465862911466634,0.027593559816150415,positive,"Jill Stein promotes the use of electric vehicles to lower emissions."
